W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
26.804878048780488,14.695121951219512,0.6341463414634146,241.21951219512195,42.48780487804878,93.40243902439025,0.4551219512195122,12.658536585365853,35.829268292682926,0.3525365853658537,16.658536585365855,22.573170731707318,0.7403170731707317,14.634146341463415,33.829268292682926,48.46341463414634,23.341463414634145,8.402439024390244,5.012195121951219,13.036585365853659,18.98780487804878,114.29268292682927
22.890243902439025,18.609756097560975,0.6097560975609756,242.1341463414634,43.58536585365854,89.34146341463415,0.48841463414634145,13.182926829268293,35.78048780487805,0.3668170731707317,17.01219512195122,21.5609756097561,0.790158536585366,9.170731707317072,32.65853658536585,41.829268292682926,29.24390243902439,8.463414634146341,5.463414634146342,12.207317073170731,18.695121951219512,117.36585365853658
23.4390243902439,18.0609756097561,0.6097560975609756,241.52439024390245,41.573170731707314,86.28048780487805,0.48309756097560974,12.463414634146341,33.390243902439025,0.37726829268292683,17.26829268292683,21.658536585365855,0.7958414634146341,10.25609756097561,33.53658536585366,43.792682926829265,25.170731707317074,9.426829268292684,4.512195121951219,13.817073170731707,18.329268292682926,112.8780487804878
25.146341463414632,16.353658536585368,0.6097560975609756,240.609756097561,40.926829268292686,85.45121951219512,0.47967073170731706,13.317073170731707,36.353658536585364,0.36478048780487804,18.21951219512195,23.195121951219512,0.7882560975609756,9.658536585365853,32.76829268292683,42.426829268292686,25.98780487804878,7.719512195121951,4.475609756097561,13.121951219512194,17.25609756097561,113.39024390243902
26.146341463414632,15.353658536585366,0.5853658536585366,240.3048780487805,44.75609756097561,93.34146341463415,0.4797439024390244,13.914634146341463,37.8780487804878,0.3659268292682927,18.28048780487805,23.26829268292683,0.7888902439024389,12.878048780487806,34.3780487804878,47.25609756097561,28.414634146341463,8.853658536585366,5.634146341463414,14.963414634146341,20.865853658536587,121.70731707317073
19.695121951219512,21.804878048780488,0.45121951219512196,243.0487804878049,40.46341463414634,87.04878048780488,0.4658780487804878,13.707317073170731,37.31707317073171,0.37034146341463414,15.963414634146341,20.170731707317074,0.7962926829268293,9.731707317073171,33.65853658536585,43.390243902439025,26.414634146341463,8.146341463414634,3.8292682926829267,12.634146341463415,15.548780487804878,110.59756097560975
22.829268292682926,18.670731707317074,0.5853658536585366,240.91463414634146,42.01219512195122,86.36585365853658,0.488609756097561,14.158536585365853,36.6219512195122,0.387780487804878,17.329268292682926,23.109756097560975,0.7462073170731708,8.21951219512195,35.146341463414636,43.36585365853659,25.48780487804878,7.329268292682927,4.682926829268292,12.78048780487805,17.914634146341463,115.51219512195122
22.890243902439025,18.609756097560975,0.5975609756097561,241.82926829268294,41.02439024390244,87.58536585365853,0.4699146341463415,15.036585365853659,39.86585365853659,0.3770609756097561,17.20731707317073,21.817073170731707,0.7896585365853658,11.073170731707316,33.24390243902439,44.31707317073171,26.121951219512194,7.975609756097561,4.951219512195122,13.74390243902439,18.26829268292683,114.29268292682927
10.292682926829269,31.20731707317073,0.25609756097560976,240.91463414634146,40.63414634146341,89.85365853658537,0.4524634146341463,12.024390243902438,34.6219512195122,0.34485365853658534,16.536585365853657,21.9390243902439,0.7516829268292683,12.109756097560975,31.5,43.609756097560975,25.841463414634145,8.548780487804878,5.2317073170731705,13.939024390243903,18.28048780487805,109.82926829268293
26.475609756097562,15.024390243902438,0.6219512195121951,242.4390243902439,43.329268292682926,89.20731707317073,0.4866707317073171,12.573170731707316,34.073170731707314,0.36623170731707316,16.548780487804876,20.682926829268293,0.8012926829268293,10.853658536585366,31.79268292682927,42.646341463414636,27.48780487804878,8.182926829268293,3.951219512195122,12.182926829268293,17.158536585365855,115.78048780487805
34.21951219512195,7.280487804878049,0.8292682926829268,240.3048780487805,44.63414634146341,92.6829268292683,0.48207317073170736,14.536585365853659,38.829268292682926,0.37364634146341463,16.695121951219512,20.390243902439025,0.8190487804878049,10.621951219512194,34.15853658536585,44.78048780487805,26.853658536585368,10.329268292682928,5.670731707317073,11.024390243902438,19.890243902439025,120.5
21.121951219512194,20.378048780487806,0.5,240.609756097561,38.170731707317074,85.78048780487805,0.44582926829268293,11.231707317073171,35.26829268292683,0.316609756097561,17.853658536585368,23.048780487804876,0.7772317073170731,11.146341463414634,30.695121951219512,41.84146341463415,23.01219512195122,8.890243902439025,5.951219512195122,13.085365853658537,20.097560975609756,105.42682926829268
14.121951219512194,27.378048780487806,0.2926829268292683,241.52439024390245,39.68292682926829,87.41463414634147,0.45487804878048776,12.695121951219512,37.19512195121951,0.340780487804878,17.548780487804876,22.48780487804878,0.7825731707317074,10.390243902439025,29.402439024390244,39.792682926829265,23.182926829268293,9.170731707317072,4.463414634146342,12.841463414634147,18.975609756097562,109.60975609756098
